,city,tmpd,dptp,date,pm25tmean2,pm10tmean2,o3tmean2,no2tmean2
380,chic,39.0,29.25,1988-01-16,,32.0,14.145833333,19.229166667
381,chic,37.0,32.25,1988-01-17,,26.0,6.3541666667,24.820833333
382,chic,33.5,32.375,1988-01-18,,,8.7171052632,28.923809524
383,chic,35.5,34.625,1988-01-19,,39.0,13.125,23.518181818
384,chic,34.0,27.375,1988-01-20,,23.5,6.5069444444,21.038043478
385,chic,28.5,21.125,1988-01-21,,20.0,16.229166667,21.358333333
386,chic,27.0,23.625,1988-01-22,,27.166666667,6.625,19.928113553
387,chic,21.0,25.75,1988-01-23,,23.0,7.0,17.495833333
388,chic,24.5,17.0,1988-01-24,,26.0,7.5,16.0375
389,chic,14.5,-2.75,1988-01-25,,34.0,6.7083333333,18.766666667
390,chic,9.0,-0.5,1988-01-26,,45.0,6.875,27.124729437
391,chic,7.0,11.25,1988-01-27,,51.0,7.3043478261,33.983787879
392,chic,21.5,19.25,1988-01-28,,46.0,9.3333333333,31.377536232
393,chic,35.5,40.5,1988-01-29,,37.0,13.458333333,33.374848485
394,chic,50.5,47.5,1988-01-30,,23.0,26.541666667,15.466666667
395,chic,46.0,31.875,1988-01-31,,42.0,19.125,13.845833333
396,chic,28.0,21.375,1988-02-01,,13.0,24.125,16.515909091
397,chic,22.5,17.75,1988-02-02,,23.0,29.083333333,16.725
398,chic,24.0,20.125,1988-02-03,,36.0,13.291666667,28.466666667
399,chic,16.5,6.625,1988-02-04,,52.0,13.625,25.327536232
400,chic,4.0,-10.75,1988-02-05,,37.0,18.208333333,16.566666667
401,chic,3.0,-3.125,1988-02-06,,39.0,19.833333333,13.854166667
402,chic,16.5,8.375,1988-02-07,,32.0,20.375,15.733333333
403,chic,14.5,16.25,1988-02-08,,43.0,12.416666667,29.954761905
404,chic,17.5,7.125,1988-02-09,,38.8,12.666666667,31.241666667
405,chic,16.0,17.625,1988-02-10,,36.0,24.875,29.183333333
406,chic,16.0,9.0,1988-02-11,,28.0,28.041666667,17.0625
407,chic,9.0,0.25,1988-02-12,,44.0,20.375,26.8
408,chic,7.0,3.5,1988-02-13,,42.0,13.083333333,37.966666667
409,chic,27.5,38.625,1988-02-14,,,9.8333333333,30.766666667
410,chic,26.0,11.875,1988-02-15,,29.0,20.666666667,20.625
411,chic,26.5,27.125,1988-02-16,,34.0,6.4166666667,29.4875
412,chic,31.0,23.125,1988-02-17,,60.0,9.9583333333,39.70936853
413,chic,31.5,27.0,1988-02-18,,62.0,9.25,44.310606061
414,chic,32.0,29.375,1988-02-19,,77.0,8.6666666667,49.018939394
415,chic,21.5,-2.625,1988-02-20,,37.0,24.291666667,14.348958333
416,chic,16.5,20.125,1988-02-21,,23.333333333,17.833333333,21.489583333
417,chic,40.0,29.0,1988-02-22,,23.0,17.354166667,16.796875
418,chic,27.0,13.0,1988-02-23,,44.0,23.0,13.645833333
419,chic,22.0,7.875,1988-02-24,,65.0,22.25,24.922348485
420,chic,20.5,9.75,1988-02-25,,,15.0,25.986111111
421,chic,39.5,29.625,1988-02-26,,54.0,15.083333333,28.625
422,chic,32.0,22.75,1988-02-27,,25.666666667,37.375,17.986111111
423,chic,34.5,31.625,1988-02-28,,54.0,19.291666667,28.236111111
424,chic,39.5,26.375,1988-02-29,,29.0,17.0,27.780208333
425,chic,41.0,29.375,1988-03-01,,30.0,25.708333333,22.611567982
426,chic,35.5,24.375,1988-03-02,,33.0,28.208333333,18.71875
427,chic,27.0,17.0,1988-03-03,,17.0,37.375,13.806818182
428,chic,28.5,16.25,1988-03-04,,24.2,34.291666667,20.513888889
429,chic,31.0,19.25,1988-03-05,,40.0,11.833333333,44.027777778
430,chic,36.0,32.5,1988-03-06,,,18.375,29.208333333
431,chic,42.0,40.0,1988-03-07,,58.0,11.291666667,29.625
432,chic,48.5,42.75,1988-03-08,,,15.956521739,27.222222222
433,chic,34.0,27.625,1988-03-09,,,18.541666667,21.890625
434,chic,38.0,21.375,1988-03-10,,44.0,22.041666667,35.458333333
435,chic,46.5,35.125,1988-03-11,,36.0,10.583333333,32.836904762
436,chic,43.0,28.25,1988-03-12,,23.0,22.541666667,12.145833333
437,chic,26.5,17.625,1988-03-13,,,27.125,7.7333333333
438,chic,24.0,17.5,1988-03-14,,27.0,26.125,15.423333333
439,chic,23.5,19.5,1988-03-15,,37.0,21.708333333,19.515530303
440,chic,32.5,23.5,1988-03-16,,27.833333333,19.958333333,21.863095238
441,chic,34.0,26.0,1988-03-17,,,11.854166667,27.483333333
442,chic,34.5,17.375,1988-03-18,,47.0,17.3125,21.675
443,chic,32.0,29.5,1988-03-19,,30.0,22.083333333,18.654166667
444,chic,28.5,15.0,1988-03-20,,8.0,35.354166667,12.125
445,chic,30.0,15.75,1988-03-21,,24.0,36.5625,16.6625
446,chic,46.5,35.0,1988-03-22,,59.666666667,18.805555556,26.064311594
447,chic,56.0,36.25,1988-03-23,,84.0,30.388888889,24.815909091
448,chic,56.5,54.75,1988-03-24,,52.0,24.28968254,30.02397892
449,chic,53.0,35.5,1988-03-25,,25.0,22.002415459,16.995833333
450,chic,39.0,18.5,1988-03-26,,59.0,20.396929825,12.273245614
451,chic,40.0,28.25,1988-03-27,,55.0,22.638888889,15.5
452,chic,48.5,42.625,1988-03-28,,31.0,9.619047619,31.729166667
453,chic,45.5,35.75,1988-03-29,,29.0,13.56547619,23.291666667
454,chic,40.5,27.25,1988-03-30,,33.0,18.636904762,25.26257764
455,chic,42.0,32.0,1988-03-31,,43.0,17.017857143,32.191666667
456,chic,42.0,34.25,1988-04-01,,30.0,37.826086957,23.333333333
457,chic,54.0,56.625,1988-04-02,,40.0,9.4107142857,21.702380952
458,chic,53.5,44.125,1988-04-03,,20.166666667,22.666666667,20.782142857
459,chic,57.5,51.625,1988-04-04,,,27.466356108,23.115424431
460,chic,69.5,57.5,1988-04-05,,42.0,30.666666667,26.653125
461,chic,50.0,28.75,1988-04-06,,18.0,31.267857143,11.883605072
462,chic,50.0,25.25,1988-04-07,,32.0,23.4373706,22.819180254
463,chic,51.5,28.75,1988-04-08,,32.0,18.875,38.178571429
464,chic,52.5,37.75,1988-04-09,,53.75,19.946428571,33.4375
465,chic,43.0,33.75,1988-04-10,,35.0,17.464285714,16.663194444
466,chic,46.0,22.875,1988-04-11,,31.0,28.87329932,11.940901361
467,chic,47.5,23.25,1988-04-12,,38.0,27.69047619,20.755952381
468,chic,53.0,38.5,1988-04-13,,,28.583333333,35.814588879
469,chic,43.0,28.875,1988-04-14,,25.0,26.056122449,19.623717768
470,chic,41.5,25.5,1988-04-15,,27.0,24.112338748,21.036092033
471,chic,47.5,27.5,1988-04-16,,43.0,21.773809524,25.684895833
472,chic,59.0,37.875,1988-04-17,,76.0,39.0,16.380208333
473,chic,42.5,17.875,1988-04-18,,41.0,30.101190476,19.442708333
474,chic,40.5,14.75,1988-04-19,,52.0,21.773809524,31.8046875
475,chic,45.5,35.25,1988-04-20,,52.0,20.994047619,33.296875
476,chic,37.0,28.75,1988-04-21,,35.6,18.494047619,39.934289749
477,chic,45.5,30.375,1988-04-22,,51.0,25.55952381,21.323660714
478,chic,44.0,34.375,1988-04-23,,44.0,21.31547619,15.732638889
479,chic,45.0,30.125,1988-04-24,,34.0,24.886904762,17.963541667
480,chic,54.0,36.375,1988-04-25,,44.0,21.535714286,28.177196558
481,chic,48.5,35.875,1988-04-26,,19.0,22.383152174,21.613095238
482,chic,39.5,34.625,1988-04-27,,16.8,24.959109731,10.976902174
483,chic,48.5,28.375,1988-04-28,,33.0,26.31573499,19.777656221
484,chic,49.0,25.375,1988-04-29,,48.0,22.346088435,31.223214286
485,chic,54.0,26.5,1988-04-30,,33.0,22.958333333,35.923295455
486,chic,53.0,29.625,1988-05-01,,33.0,32.273809524,32.911458333
487,chic,57.0,27.75,1988-05-02,,50.0,35.321428571,31.283114035
488,chic,56.5,39.125,1988-05-03,,46.0,35.291666667,26.319413635
489,chic,52.5,31.875,1988-05-04,,48.0,33.438707729,26.079542687
490,chic,54.5,34.875,1988-05-05,,53.0,28.108997585,26.427872475
491,chic,61.5,38.125,1988-05-06,,60.0,26.469202899,29.361692584
492,chic,62.0,40.875,1988-05-07,,83.0,34.0625,27.145833333
493,chic,67.5,53.25,1988-05-08,,365.0,48.805555556,12.249547101
494,chic,56.0,52.625,1988-05-09,,28.0,25.701388889,12.833333333
495,chic,57.0,49.5,1988-05-10,,36.0,19.141666667,22.024056895
496,chic,60.5,41.25,1988-05-11,,59.0,24.55,31.017494824
497,chic,67.0,52.5,1988-05-12,,55.0,33.763888889,29.003633271
498,chic,58.0,33.625,1988-05-13,,30.0,30.035714286,14.56335034
499,chic,60.0,39.875,1988-05-14,,60.0,28.453571429,21.669642857
500,chic,71.0,54.125,1988-05-15,,61.6,35.892857143,14.829174901
501,chic,55.5,40.25,1988-05-16,,,23.875,13.097222222
502,chic,52.0,34.375,1988-05-17,,29.0,26.870082816,12.298809524
503,chic,55.0,44.875,1988-05-18,,35.0,27.672619048,16.979070205
504,chic,60.0,36.625,1988-05-19,,43.0,30.523809524,23.405247721
505,chic,63.0,51.75,1988-05-20,,63.0,29.46247412,27.585858586
506,chic,64.5,50.25,1988-05-21,,48.25,41.470238095,25.908333333
507,chic,66.0,53.625,1988-05-22,,,41.388888889,13.420833333
508,chic,53.5,52.25,1988-05-23,,43.0,19.988095238,18.720082816
509,chic,53.0,28.0,1988-05-24,,26.0,32.29484127,10.751893939
510,chic,48.5,35.5,1988-05-25,,25.0,24.077380952,18.548913043
511,chic,60.5,42.375,1988-05-26,,52.0,27.869047619,26.029389881
512,chic,69.5,45.375,1988-05-27,,63.75,41.571428571,27.336309524
513,chic,73.0,49.75,1988-05-28,,,41.755952381,29.535714286
514,chic,74.0,51.875,1988-05-29,,,46.589285714,26.588029085
515,chic,75.5,52.0,1988-05-30,,75.0,52.75,24.091636473
516,chic,76.0,52.75,1988-05-31,,148.0,50.904761905,39.352175894
517,chic,76.5,54.0,1988-06-01,,142.0,49.201680672,44.596638655
518,chic,63.0,47.0,1988-06-02,,46.6,31.142006803,17.333928571
519,chic,58.5,37.5,1988-06-03,,28.0,26.776397516,14.300724638
520,chic,62.5,40.5,1988-06-04,,54.0,24.420918367,23.860679289
521,chic,73.0,49.125,1988-06-05,,68.0,44.523809524,20.0
522,chic,78.0,48.75,1988-06-06,,,50.436594203,26.053941549
523,chic,79.0,51.125,1988-06-07,,139.0,54.178571429,34.679769845
524,chic,63.0,46.125,1988-06-08,,70.8,31.017857143,26.31527915
525,chic,56.0,32.375,1988-06-09,,,31.683488613,13.68736413
526,chic,56.0,34.625,1988-06-10,,30.0,26.119047619,25.774621212
527,chic,67.0,41.625,1988-06-11,,50.0,34.148809524,29.848958333
528,chic,72.0,48.25,1988-06-12,,50.0,47.682291667,30.96875
529,chic,78.0,48.5,1988-06-13,,75.0,49.35659585,33.522367013
530,chic,82.0,53.625,1988-06-14,,88.25,54.108333333,26.758355978
531,chic,81.5,53.625,1988-06-15,,78.0,47.442708333,23.693758544
532,chic,71.0,47.125,1988-06-16,,39.0,28.702380952,19.099296537
533,chic,68.5,53.25,1988-06-17,,46.0,32.328125,31.212121212
534,chic,74.5,52.875,1988-06-18,,55.0,41.23139881,38.978940217
535,chic,82.0,55.875,1988-06-19,,,59.125,20.114583333
536,chic,88.5,70.25,1988-06-20,,88.0,61.677083333,25.640269151
537,chic,86.5,66.125,1988-06-21,,81.0,52.875905797,33.124188312
538,chic,82.5,67.25,1988-06-22,,84.0,54.641173246,19.838095238
539,chic,70.0,50.75,1988-06-23,,26.0,28.845238095,16.159170486
540,chic,77.5,63.25,1988-06-24,,,36.026041667,31.673654244
541,chic,84.5,57.5,1988-06-25,,,59.067708333,15.276785714
542,chic,63.5,44.875,1988-06-26,,20.6,25.416666667,7.8720238095
543,chic,64.0,42.875,1988-06-27,,21.0,18.429315476,19.049319728
544,chic,72.5,58.5,1988-06-28,,,36.018995098,25.195323393
545,chic,63.0,44.375,1988-06-29,,17.0,26.982142857,14.285455487
546,chic,61.5,46.125,1988-06-30,,11.0,23.619791667,13.523809524
547,chic,66.0,47.375,1988-07-01,,19.0,22.765625,20.863095238
548,chic,65.0,44.375,1988-07-02,,26.6,22.53125,21.625
549,chic,69.5,47.875,1988-07-03,,,38.380208333,32.494047619
550,chic,73.0,49.875,1988-07-04,,51.0,47.075860507,38.056603076
551,chic,79.5,56.75,1988-07-05,,,57.748414855,51.448681006
552,chic,82.5,60.625,1988-07-06,,116.0,55.086118538,62.479984064
553,chic,85.0,58.375,1988-07-07,,116.0,58.886425395,46.273421325
554,chic,83.0,59.875,1988-07-08,,106.8,48.890625,44.49702381
555,chic,82.5,57.25,1988-07-09,,85.0,49.026041667,38.491071429
556,chic,75.5,64.625,1988-07-10,,,41.422619048,21.700520833
557,chic,76.5,57.5,1988-07-11,,42.0,34.872961957,24.445910973
558,chic,71.5,60.375,1988-07-12,,14.0,27.541666667,21.947204969
559,chic,80.0,65.875,1988-07-13,,50.0,32.609375,22.851785714
560,chic,87.0,57.75,1988-07-14,,62.0,45.925724638,25.97979798
561,chic,86.5,70.5,1988-07-15,,78.0,41.962009804,34.799719888
562,chic,85.0,69.625,1988-07-16,,53.0,37.729166667,21.854166667
563,chic,78.0,61.0,1988-07-17,,22.0,30.484375,18.9609375
564,chic,71.5,66.25,1988-07-18,,,23.192708333,31.624900462
565,chic,75.0,58.375,1988-07-19,,35.0,26.020833333,26.16991342
566,chic,74.0,63.875,1988-07-20,,33.5,27.163949275,24.102613872
567,chic,71.5,61.125,1988-07-21,,32.0,25.057291667,28.563923395
568,chic,71.0,59.125,1988-07-22,,15.0,26.677083333,19.305735931
569,chic,72.0,59.5,1988-07-23,,28.0,27.572916667,21.401785714
570,chic,75.5,57.375,1988-07-24,,54.0,35.932291667,27.782738095
571,chic,75.5,64.75,1988-07-25,,39.0,38.959753788,24.762269433
572,chic,73.5,55.75,1988-07-26,,22.0,23.010416667,15.630952381
573,chic,76.0,60.375,1988-07-27,,59.0,32.335371377,31.333333333
574,chic,84.0,62.5,1988-07-28,,68.0,49.098958333,30.944047619
575,chic,83.0,68.5,1988-07-29,,73.0,59.541666667,28.183300395
576,chic,82.5,68.875,1988-07-30,,40.0,48.208333333,23.151041667
577,chic,79.0,62.75,1988-07-31,,,42.364583333,23.854366987
578,chic,89.0,71.125,1988-08-01,,67.2,44.14990942,25.963088768
579,chic,89.5,70.375,1988-08-02,,67.0,49.849486715,25.919729614
580,chic,88.0,67.375,1988-08-03,,65.0,40.641757246,27.739583333
581,chic,87.0,71.5,1988-08-04,,66.0,42.184556159,30.26239001
582,chic,76.5,60.125,1988-08-05,,64.0,36.505208333,23.125
583,chic,76.5,51.75,1988-08-06,,,36.5625,30.473214286
584,chic,78.0,53.625,1988-08-07,,38.333333333,41.883413462,28.630390443
585,chic,84.0,70.75,1988-08-08,,67.0,53.967013889,23.277867965
586,chic,79.0,73.0,1988-08-09,,68.0,30.916666667,34.123550725
587,chic,76.5,72.0,1988-08-10,,36.0,30.479166667,34.997619048
588,chic,82.0,73.375,1988-08-11,,,28.467532468,31.12670068
589,chic,83.5,69.625,1988-08-12,,66.0,26.609375,35.0625
590,chic,83.5,73.625,1988-08-13,,70.2,35.921875,22.171262255
591,chic,83.0,76.625,1988-08-14,,,40.348958333,13.351190476
592,chic,84.0,70.5,1988-08-15,,32.0,38.597986443,24.906567029
593,chic,86.0,73.125,1988-08-16,,69.0,34.390625,34.38657244
594,chic,88.0,66.375,1988-08-17,,71.0,39.312397069,23.505208333
595,chic,80.5,68.375,1988-08-18,,63.0,34.697237319,22.805952381
596,chic,71.5,62.875,1988-08-19,,28.75,14.927083333,17.886284722
597,chic,73.0,62.125,1988-08-20,,31.0,37.114583333,20.342798913
598,chic,70.5,54.875,1988-08-21,,,27.229166667,22.604846014
599,chic,70.0,59.75,1988-08-22,,39.0,24.692708333,29.989583333
600,chic,75.0,55.375,1988-08-23,,47.0,32.708333333,19.994791667
601,chic,71.0,52.375,1988-08-24,,89.0,21.796875,26.347798845
602,chic,69.5,42.625,1988-08-25,,50.4,21.385416667,23.851190476
603,chic,66.0,45.375,1988-08-26,,41.0,16.510416667,24.988007851
604,chic,65.0,60.125,1988-08-27,,,11.166666667,33.408967391
605,chic,64.0,41.875,1988-08-28,,89.0,22.0,19.359375
606,chic,60.0,49.0,1988-08-29,,29.0,19.867708333,28.050595238
607,chic,63.0,49.375,1988-08-30,,37.0,20.177083333,36.426501035
608,chic,70.5,49.0,1988-08-31,,47.4,30.890625,37.807446064
609,chic,72.0,52.5,1988-09-01,,48.0,36.859375,44.351393398
610,chic,73.0,57.875,1988-09-02,,65.0,34.334918478,47.38745471
611,chic,72.0,53.625,1988-09-03,,38.0,32.65625,22.760416667
612,chic,63.0,52.375,1988-09-04,,28.0,33.767857143,12.511904762
613,chic,54.0,38.0,1988-09-05,,,24.202380952,12.413690476
614,chic,55.0,39.625,1988-09-06,,30.75,15.911458333,30.125
615,chic,60.5,37.625,1988-09-07,,33.0,27.453125,35.282608696
616,chic,70.0,47.125,1988-09-08,,54.0,35.671875,38.28375447
617,chic,66.0,34.75,1988-09-09,,66.0,17.40625,40.382378129
618,chic,67.5,39.75,1988-09-10,,77.0,19.265625,51.447916667
619,chic,71.0,62.375,1988-09-11,,,30.223958333,33.981431159
620,chic,75.5,64.75,1988-09-12,,33.333333333,18.677083333,23.536458333
621,chic,63.0,46.875,1988-09-13,,58.0,15.226041667,25.07283443
622,chic,66.0,48.875,1988-09-14,,58.0,23.784429825,30.752629087
623,chic,64.5,50.375,1988-09-15,,38.0,19.582653986,21.497395833
624,chic,65.5,59.75,1988-09-16,,55.0,15.385416667,36.64749053
625,chic,78.0,61.75,1988-09-17,,,25.239583333,24.885416667
626,chic,76.5,62.375,1988-09-18,,43.4,19.760416667,19.992527174
627,chic,67.0,51.25,1988-09-19,,26.0,17.083333333,19.109375
628,chic,60.0,47.25,1988-09-20,,34.0,13.871527778,12.135384457
629,chic,58.5,49.75,1988-09-21,,,9.3244047619,23.845933828
630,chic,70.0,66.25,1988-09-22,,,17.482892787,33.468591191
631,chic,60.0,42.125,1988-09-23,,,19.175498188,23.0
632,chic,56.5,42.875,1988-09-24,,49.0,15.473958333,29.601190476
633,chic,61.5,48.25,1988-09-25,,,23.785511364,39.398809524
634,chic,64.5,45.875,1988-09-26,,,34.898809524,46.051242236
635,chic,71.0,56.375,1988-09-27,,,27.007936508,32.686688312
636,chic,61.5,51.625,1988-09-28,,,17.520833333,19.2734375
637,chic,67.5,56.875,1988-09-29,,,17.494791667,39.308475379
638,chic,68.5,60.75,1988-09-30,,51.0,12.729166667,37.405117754
639,chic,62.0,56.875,1988-10-01,,12.0,10.555555556,25.547619048
640,chic,56.5,45.0,1988-10-02,,22.0,19.651041667,17.700520833
641,chic,53.5,38.125,1988-10-03,,,9.362745098,22.947916667
642,chic,43.0,30.25,1988-10-04,,33.0,11.720238095,15.961309524
643,chic,43.0,32.25,1988-10-05,,30.0,10.602484472,19.033514493
644,chic,43.5,32.75,1988-10-06,,33.333333333,9.6428571429,27.538393445
645,chic,47.5,33.0,1988-10-07,,,11.863095238,38.265625
646,chic,52.0,41.125,1988-10-08,,56.0,12.619047619,36.348958333
647,chic,54.5,47.5,1988-10-09,,,11.94047619,32.085144928
648,chic,58.0,34.625,1988-10-10,,39.0,20.75,17.321428571
649,chic,42.5,26.125,1988-10-11,,48.0,13.494047619,19.420326826
650,chic,39.0,24.375,1988-10-12,,28.6,14.515625,23.563664596
651,chic,39.5,23.875,1988-10-13,,,11.527529762,34.629329004
652,chic,58.0,42.25,1988-10-14,,59.0,18.229166667,37.372412008
653,chic,66.5,52.0,1988-10-15,,51.0,35.035714286,25.453416149
654,chic,62.5,47.875,1988-10-16,,43.0,26.05952381,21.145833333
655,chic,53.0,55.125,1988-10-17,,,4.9166666667,28.869047619
656,chic,49.5,36.375,1988-10-18,,23.6,11.197781385,18.823373977
657,chic,43.5,32.25,1988-10-19,,28.0,11.570590415,21.758172038
658,chic,42.0,37.875,1988-10-20,,24.0,6.625,28.053571429
659,chic,46.5,39.0,1988-10-21,,31.0,6.9270833333,21.369047619
660,chic,42.0,32.5,1988-10-22,,32.0,10.265625,20.755952381
661,chic,43.5,30.625,1988-10-23,,30.0,10.25,15.610119048
662,chic,33.5,27.125,1988-10-24,,27.4,7.1202857378,16.566318758
663,chic,35.0,22.125,1988-10-25,,34.0,8.5989583333,23.323596014
664,chic,36.5,26.0,1988-10-26,,34.0,7.0520833333,24.903301748
665,chic,45.0,40.875,1988-10-27,,,9.84375,26.7671875
666,chic,37.0,21.0,1988-10-28,,39.0,13.520833333,19.6484375
667,chic,33.5,12.75,1988-10-29,,28.0,13.125,26.46557971
668,chic,33.0,25.875,1988-10-30,,26.0,10.541666667,29.012001812
669,chic,39.0,27.625,1988-10-31,,36.0,9.5200892857,34.022321429
670,chic,40.0,28.0,1988-11-01,,35.0,12.557291667,22.751235178
671,chic,43.5,35.75,1988-11-02,,28.0,12.206860269,30.771212121
672,chic,50.5,50.625,1988-11-03,,34.0,3.375,36.061458333
673,chic,52.5,51.5,1988-11-04,,28.0,2.6470588235,33.837121212
674,chic,41.5,36.125,1988-11-05,,15.6,2.7916666667,13.99702381
675,chic,33.5,30.625,1988-11-06,,,13.625,11.8125
676,chic,39.0,38.0,1988-11-07,,12.0,5.8695652174,23.990818511
677,chic,42.0,36.875,1988-11-08,,40.0,4.5416666667,26.088541667
678,chic,43.5,46.0,1988-11-09,,25.0,2.375,29.333051007
679,chic,42.5,30.625,1988-11-10,,15.0,7.0416666667,18.827380952
680,chic,39.5,29.25,1988-11-11,,23.2,8.9583333333,23.12797619
681,chic,41.5,44.0,1988-11-12,,15.0,4.5416666667,22.666666667
682,chic,45.0,40.875,1988-11-13,,12.0,10.583333333,16.845238095
683,chic,47.5,34.5,1988-11-14,,,5.0833333333,34.232660455
684,chic,56.0,60.375,1988-11-15,,,2.9166666667,25.966097308
685,chic,48.0,24.25,1988-11-16,,23.0,11.625,11.895220588
686,chic,38.5,28.125,1988-11-17,,24.2,10.291666667,23.708333333
687,chic,43.5,30.125,1988-11-18,,9.0,2.7083333333,34.699905303
688,chic,44.0,40.125,1988-11-19,,14.0,2.375,27.34375
689,chic,36.5,28.125,1988-11-20,,21.0,6.25,17.339725379
690,chic,33.0,23.375,1988-11-21,,21.0,5.4166666667,26.420845685
691,chic,34.5,28.125,1988-11-22,,31.0,4.75,27.928125
692,chic,41.5,35.5,1988-11-23,,39.0,3.4166666667,31.905460859
693,chic,46.5,35.0,1988-11-24,,22.0,7.7916666667,30.739583333
694,chic,49.0,44.375,1988-11-25,,28.0,13.041666667,35.71875
695,chic,54.0,51.25,1988-11-26,,13.0,11.916666667,24.002604167
696,chic,37.0,25.0,1988-11-27,,9.0,14.958333333,8.2708333333
697,chic,28.0,21.875,1988-11-28,,6.0,7.8333333333,18.64208251
698,chic,33.5,31.375,1988-11-29,,26.2,7.125,24.430156573
699,chic,30.5,23.875,1988-11-30,,22.0,4.625,18.13134058
700,chic,23.5,16.375,1988-12-01,,27.0,8.2083333333,22.111580087
701,chic,34.0,32.5,1988-12-02,,29.0,4.5833333333,27.057065217
702,chic,43.0,26.0,1988-12-03,,,9.2916666667,21.880952381
703,chic,32.5,23.25,1988-12-04,,23.0,8.9166666667,23.174479167
704,chic,38.5,31.25,1988-12-05,,39.0,3.875,23.238162879
705,chic,42.0,34.875,1988-12-06,,40.0,5.0,30.234375
706,chic,35.0,20.0,1988-12-07,,30.0,6.6458333333,25.661458333
707,chic,27.0,11.25,1988-12-08,,40.0,9.6666666667,27.553571429
708,chic,21.5,14.25,1988-12-09,,37.0,6.4166666667,24.369047619
709,chic,18.5,2.125,1988-12-10,,,8.9166666667,23.380952381
710,chic,11.0,6.125,1988-12-11,,30.0,7.0833333333,23.927536232
711,chic,18.5,19.375,1988-12-12,,29.0,6.25,29.968167702
712,chic,34.5,28.625,1988-12-13,,48.0,5.3333333333,26.555787938
713,chic,37.5,24.875,1988-12-14,,,5.9166666667,21.726190476
714,chic,18.0,-0.75,1988-12-15,,,14.35,20.410101959
715,chic,10.5,12.125,1988-12-16,,35.0,6.5416666667,26.80952381
716,chic,16.0,7.0,1988-12-17,,25.4,7.5416666667,22.172619048
717,chic,22.0,21.875,1988-12-18,,39.0,4.875,24.25
718,chic,39.0,32.25,1988-12-19,,,10.791666667,27.42478355
719,chic,44.5,27.0,1988-12-20,,,12.608695652,16.398809524
720,chic,33.0,22.5,1988-12-21,,,10.5,22.50784632
721,chic,36.0,38.75,1988-12-22,,,4.2916666667,23.353519669
722,chic,41.0,26.75,1988-12-23,,23.0,11.565217391,19.952380952
723,chic,33.5,26.5,1988-12-24,,,4.5416666667,24.803571429
724,chic,23.0,16.625,1988-12-25,,,10.083333333,13.776656315
725,chic,27.0,29.875,1988-12-26,,,9.0,23.785714286
726,chic,27.5,14.125,1988-12-27,,27.0,4.5,21.346435041
727,chic,14.5,6.875,1988-12-28,,17.0,13.125,23.037878788
728,chic,13.5,12.625,1988-12-29,,29.666666667,6.9473684211,30.285673345
729,chic,24.5,21.875,1988-12-30,,,5.6666666667,35.9
730,chic,26.0,27.0,1988-12-31,,61.0,2.75,44.666666667
731,chic,26.5,26.875,1989-01-01,,66.0,9.3913043478,33.131567029
732,chic,22.0,10.875,1989-01-02,,28.0,11.333333333,18.328125
733,chic,23.0,15.75,1989-01-03,,,7.875,22.615942029
734,chic,19.0,15.875,1989-01-04,,43.4,5.125,30.972661397
735,chic,29.5,31.875,1989-01-05,,20.0,3.125,33.14490695
